"ID","TVA","TVB","TVC","TVD","COSTA","COSTB","COSTC","COSTD","tiempoxid","c1","c2","c3","c4","Choice"
1,1.59597741765901,2.14437543922104,0.46246081313584,0.506528279976919,0.49501683562994,7,8,7.51809414150193,4,0,0,1,0,3
2,1.33771276730113,0.819798284978606,0.857627732981928,0.843806055304594,1.0180399438832,7,8,3.66845744568855,5,1,0,0,0,1
3,1.32299158722162,1.23482802349608,0.871428196295165,1.86818729364313,4.39415888627991,7,8,5.65937398793176,3,0,0,1,0,3
4,1.57951634493656,0.992147018481046,1.46662243406754,1.69136482665781,2.73248110897839,2.3,2.3,8.12242633849382,4,0,1,0,0,2
5,1.09478211612441,1.316833883035,0.80720414170064,0.423602360393852,3.48902026424184,7,8,12.3720679264516,4,1,0,0,0,1
6,1.27625416242518,2.09673140237574,0.690860383305699,1.29362325218972,2.68594585009851,2.3,2.3,7.13880038727075,3,0,1,0,0,2
7,1.69258521287702,1.68572785379365,0.787879362562671,0.448486992088147,1.82147579500452,7,8,8.21059590484947,1,1,0,0,0,1
8,1.24156217696145,1.05385211172979,0.804284491529688,2.02966119593475,4.27773025585338,7,8,3.34365637600422,2,0,0,1,0,3
9,1.45510449772701,1.07899745882023,0.660654820734635,2.20260676196776,0.28798192506656,7,8,17.6757696499117,5,1,0,0,0,1
10,1.33922345633619,0.493971087923273,1.42135907094926,1.3162202023901,2.11315232212655,2.3,2.3,7.30390803376213,5,1,0,0,0,1
11,1.15251854527742,1.22867142364848,0.838268681475893,0.408977817650884,1.68621964403428,7,8,0.606729836203158,3,0,0,0,1,4
12,1.32936516823247,2.15718758138828,0.779885018779896,2.49775378201157,3.96621419931762,7,8,12.1163887828588,5,1,0,0,0,1
13,1.72363552777097,0.559118829108775,1.18570346750785,1.1742289794609,3.86152005055919,7,8,3.21350016351789,4,0,0,0,1,4
14,1.20613966300152,1.93374795431737,1.09230855484493,1.7125385442283,3.99109284160659,7,8,0.646095364820212,4,0,0,0,1,4
15,1.47433840297163,2.01854331512004,1.20913347636815,0.34146453498397,4.52195618883707,7,8,16.2484315233305,7,0,0,0,1,4
16,1.67672835313715,0.75822256479878,0.696021778322756,1.30590624751057,4.68275206396356,7,8,5.27823696937412,6,1,0,0,0,1
17,1.48118038079701,2.020498806471,0.826956043462269,0.901836495893076,3.73584061628208,7,8,5.7057973514311,6,0,0,1,0,3
18,1.76468637073413,2.05969047036488,0.789981190185063,2.12124464705121,3.29545009997673,2.3,2.3,8.47836021054536,5,0,1,0,0,2
19,1.03578360565007,1.9729627382243,1.01734259370714,1.10508983342443,1.86179068055935,7,8,7.5271854554303,5,0,0,0,1,4
20,1.80749424220994,0.422881323331967,1.35242803876754,0.837157711433247,0.802383801201358,7,8,1.78809193661436,6,0,0,1,0,3
21,1.49101158883423,1.68265758082271,1.3706041210331,0.891419077175669,2.36975953099318,7,8,11.8888348052278,6,1,0,0,0,1
22,1.9579449929297,0.308153848606162,0.584418394742534,2.22865892378613,1.10731224762276,2.3,2.3,17.8940945235081,3,0,1,0,0,2
23,1.98943063546903,1.84217562191188,0.869956560013816,2.24359168815427,0.174698738846928,7,8,2.19713410874829,5,0,0,0,1,4
