"ID","TVA","TVB","TVC","TVD","COSTA","COSTB","COSTC","COSTD","tiempoxid","c1","c2","c3","c4","Choice"
1,1.20643697446212,1.06452524547931,0.456799574312754,1.27875838144682,4.99640234746039,7,8,4.07291863532737,3,0,0,1,0,3
2,1.12494216160849,1.08030117973685,0.949364638491534,0.26134133588057,3.64059079671279,7,8,8.95475591160357,6,0,1,0,0,2
3,1.29327317047864,1.7012588870246,1.45902260963339,1.2770607596729,2.00397523120046,7,8,13.8836403996684,6,0,1,0,0,2
4,1.37577968603,0.784574528574012,1.16765687044244,0.703248860896565,2.78658558032475,2.3,2.3,17.8957111118361,6,0,0,1,0,3
5,1.8463468356058,0.351186430454254,0.567557290918194,2.19135944498703,0.662190910661593,2.3,2.3,8.03704869188368,3,1,0,0,0,1
6,1.5292047590483,0.581204110221006,1.48131861512084,2.05738703256939,1.6411880555097,7,8,6.74192499183118,6,0,1,0,0,2
7,1.51862538116984,1.59274578939658,0.855787402577698,1.99675763431005,0.457367562921718,7,8,12.6770788030699,7,1,0,0,0,1
8,1.2378544898238,1.7336478974903,0.996324153826572,2.46031269496307,2.11796925636008,2.3,2.3,16.4298321311362,3,1,0,0,0,1
9,1.32631813501939,1.14343471890315,0.898899746825919,2.33550905575976,1.49628884275444,7,8,6.38921308144927,4,1,0,0,0,1
10,1.9149452149868,1.34173171729781,1.36437956881709,2.24784473434556,2.12026098626666,7,8,10.06514812354,3,0,0,1,0,3
11,1.41624827752821,0.357468508230522,0.543026497913525,1.6482044164557,2.84551446442492,7,8,10.6909262328409,4,1,0,0,0,1
12,1.34464139584452,1.9640926730819,1.31914998658467,0.52804613050539,4.97919660410844,7,8,10.0281506585889,5,1,0,0,0,1
13,1.86515435460024,1.97271640787367,0.800358097814023,0.553037849301472,4.94164947769605,7,8,6.50095341028646,2,0,0,1,0,3
14,1.31604039738886,0.917427381314337,0.438187254080549,1.54909955142066,0.158384520327672,7,8,16.1224941238761,3,0,1,0,0,2
15,1.52311861584894,1.85184182452504,1.11329104276374,1.36072213489097,2.80110854422674,2.3,2.3,8.23315751971677,4,1,0,0,0,1
16,1.29160411260091,1.52284460263327,0.401771063427441,0.734641178208403,1.63615366560407,7,8,0.213704567402601,5,0,0,1,0,3
17,1.03840938885696,1.05902343750931,1.1154476218624,1.49068950887304,0.854674454312772,7,8,9.26231774920598,6,1,0,0,0,1
18,1.68707508407533,1.31795448237099,0.795991976838559,2.09224710422568,3.58567511895671,7,8,2.61504449369386,3,0,0,0,1,4
19,1.7742229020223,0.368499431735836,0.757507410598919,1.26118338748347,4.42515655537136,7,8,14.8899503583089,2,1,0,0,0,1
20,1.47217179671861,0.936950415279716,0.707243734155782,1.4232202698011,4.50972736114636,7,8,14.3756416705437,3,1,0,0,0,1
21,1.2141268113628,2.13041981658898,1.02587936788332,1.13072214056738,2.95827114838175,7,8,7.92576753627509,1,0,1,0,0,2
22,1.63711661659181,1.18242836722638,1.32830009879544,1.42772684753872,2.42896254989319,2.3,2.3,13.5722657307051,4,0,1,0,0,2
23,1.62541380897164,0.388864202634431,1.4839745890582,2.22436086365487,1.93961517419666,2.3,2.3,6.92295101238415,6,0,1,0,0,2
24,1.40061650285497,0.389720652182587,1.31009448713157,1.01462476863526,3.64467648556456,7,8,9.55551249766722,4,1,0,0,0,1
25,1.58269885089248,1.1253967181081,0.466577672981657,0.303320927266031,3.37533779675141,7,8,16.1121582146734,4,1,0,0,0,1
26,1.32736865081824,0.932640132703818,1.04493915487546,0.227746486454271,0.394869210431352,7,8,4.29183378769085,6,0,0,0,1,4
27,1.91980724036694,1.90354361278005,0.575922004831955,0.269236336904578,3.89057612861507,7,8,10.7179388562217,3,0,0,0,1,4
28,1.34013472008519,1.15512362516019,0.768158246949315,1.08329253639095,4.66858809115365,7,8,16.5075127137825,3,1,0,0,0,1
29,1.7880571319256,1.1919055960374,1.01256758719683,1.12413923232816,2.58601035107858,7,8,16.5383903458714,6,1,0,0,0,1
