"ID","TVA","TVB","TVC","TVD","COSTA","COSTB","COSTC","COSTD","tiempoxid","c1","c2","c3","c4","Choice"
1,1.68228975869715,0.98630799620878,1.06663962453604,1.1060514501296,4.7545378038194,2.3,2.3,13.6014478965662,4,0,0,0,1,4
2,1.95261411136016,0.307545392308384,0.913052554731257,0.504549573571421,3.20658037788235,7,8,4.16536733089015,5,0,1,0,0,2
3,1.28946621948853,0.893206789181568,1.44143081237562,0.943873612885363,2.56479680654593,7,8,13.8304082569666,5,1,0,0,0,1
4,1.4751248054672,1.43010363525245,0.945564144896343,1.09876408160198,0.328781699063256,2.3,2.3,12.9786329492927,5,0,0,1,0,3
5,1.49602768220939,1.92078181409743,0.527119214041159,1.32542898466345,1.22077428735793,2.3,2.3,10.0150444759056,5,0,1,0,0,2
6,1.28894323320128,1.6311084741028,0.849301692238077,0.274953041947447,0.887290895916522,2.3,2.3,9.98854284686968,7,0,0,1,0,3
7,1.8570125286933,2.05554353417829,0.652924358076416,2.08947727747727,3.61152125406079,7,8,12.0470030363649,3,0,0,1,0,3
8,1.10682213585824,0.346987728937529,0.912828397098929,2.31043552006595,3.87275030021556,2.3,2.3,10.3882895763963,4,0,0,1,0,3
9,1.23816176154651,0.561634120461531,1.36312961380463,1.6400746278232,3.27698005945422,7,8,16.9891089457087,6,0,1,0,0,2
10,1.74972866242751,1.37457806279417,0.925171271455474,0.536301701981574,1.83578983880579,7,8,4.83579490799457,4,1,0,0,0,1
11,1.37423089658841,0.598987502441741,0.638276201160625,1.79600456575863,4.99818694544956,7,8,9.27182258851826,2,0,1,0,0,2
12,1.92859631148167,1.85197868573014,1.21218489140738,1.8070255942177,4.41121958079748,7,8,11.0693812728859,5,0,1,0,0,2
13,1.10787311405875,1.65152280242182,0.560244457004592,1.66946548596025,4.88788639893755,7,8,4.74529391108081,5,1,0,0,0,1
14,1.25096860411577,2.16750689218752,1.31612621261738,0.904836994851939,2.89824288804084,7,8,7.7820772617124,5,1,0,0,0,1
15,1.13898952305317,1.02065078469459,0.848367865034379,2.31496596122161,4.55802312237211,2.3,2.3,12.9975877138786,4,1,0,0,0,1
16,1.39474231749773,1.88988845432177,1.28725525320042,1.51232222265098,2.04794291290455,2.3,2.3,9.71575466729701,5,0,0,1,0,3
17,1.80757652013563,0.958681859285571,1.27494118779432,1.50899973998312,1.42967308987863,7,8,14.483316835016,4,1,0,0,0,1
18,1.59332620631903,0.570773530239239,1.33231996658724,1.84720307288226,4.09612816758454,7,8,13.6805816120468,3,1,0,0,0,1
19,1.98972305259667,1.58198783271946,1.34563183793798,0.389781676558778,0.0390934303868562,7,8,9.17312920326367,5,1,0,0,0,1
20,1.77622784697451,2.17633309154771,1.13481376003474,1.93706203994807,4.01081404765137,7,8,7.48418875224888,5,0,0,1,0,3
21,1.62356223608367,0.993566759279929,0.889463111758232,1.90140475330409,3.28475738759153,7,8,10.0690933093429,2,0,0,1,0,3
22,1.65128624648787,1.73026409426238,1.21999948665034,1.236529677012,3.71163502219133,2.3,2.3,15.9280337858945,4,0,0,1,0,3
23,1.10179725894704,2.14356805030256,0.727228150540032,0.532362982234918,4.50456995749846,7,8,17.1466993745416,3,1,0,0,0,1
24,1.88199808355421,1.4165380690014,0.49960815643426,2.33610574777704,3.03153643151745,7,8,12.9901135079563,5,0,0,1,0,3
25,1.71323486370966,1.13046076672617,0.523053243476898,1.12359972051345,1.94750204915181,7,8,17.8009732766077,6,0,0,1,0,3
26,1.13687842153013,0.62955913071055,1.1335633496521,0.643826497904956,3.4266534470953,7,8,1.98128522001207,6,1,0,0,0,1
27,1.32287655258551,0.486448970902711,0.725359056005254,1.48870987924747,0.0703908747527748,2.3,2.3,12.2713063736446,5,1,0,0,0,1
28,1.29152434086427,1.42664138376713,0.786277318559587,1.13495543284807,0.981680125696585,7,8,6.24292193586007,5,0,0,0,1,4
29,1.79111788398586,1.80853269568179,1.3838104876224,0.870454633887857,4.99424129840918,7,8,4.04363808268681,2,0,0,1,0,3
30,1.48022352461703,1.39055016303901,1.21077044070698,1.15154377820436,2.19954877742566,7,8,8.50064764497802,6,1,0,0,0,1
31,1.81714772619307,1.31702796630561,0.435147639224306,0.929564033308998,1.2995751586277,2.3,2.3,0.972995271440595,6,0,1,0,0,2
32,1.20414627366699,1.96982157370076,0.639300010330044,0.218004539236426,3.07009663898498,7,8,11.1460341881029,4,1,0,0,0,1
33,1.11337648821063,1.58221011317801,1.33982013205532,1.2194772582734,2.62566958204843,2.3,2.3,14.1549581671134,3,0,0,0,1,4
34,1.91334680630825,0.95967995391693,1.2633746243082,0.625888382317498,4.32927050278522,7,8,14.6487339916639,6,1,0,0,0,1
35,1.50048711081035,0.447111129318364,0.707999811531045,2.470948653901,2.45692486409098,7,8,8.90811647102237,5,0,0,1,0,3
36,1.48467005114071,1.41116197784431,0.526984352502041,0.974959119642153,3.5763749666512,7,8,2.91329801827669,3,1,0,0,0,1
37,1.32394148572348,1.79257329655811,0.587885287939571,0.391057947976515,1.7202150519006,7,8,5.02732668863609,5,0,0,0,1,4
38,1.21164743765257,1.02015844648704,0.844250825396739,2.02001549655106,2.80902720638551,7,8,8.67627280717716,7,1,0,0,0,1
39,1.87481279065832,1.09399443226866,0.772276499285363,1.72459647038486,4.73669427563436,7,8,6.99972452223301,6,0,0,1,0,3
40,1.1200160800945,1.23577212409582,1.34204554350581,1.47065357810352,0.142107553547248,7,8,8.73877642024308,5,1,0,0,0,1
41,1.20036228490062,0.779646421014331,0.638804233865812,1.01204975845758,1.88546032062732,7,8,16.3202871149406,3,1,0,0,0,1
42,1.88626309204847,0.633010497037321,1.15283822964411,1.0571155829588,1.39239230775274,7,8,16.7082824497484,4,1,0,0,0,1
43,1.36980311153457,1.08383398612496,0.521763803926297,1.3489993440453,1.73847445636056,2.3,2.3,17.2452100804076,4,0,0,1,0,3
44,1.04754631174728,1.16672766469419,0.536695868265815,0.601932905754074,1.3284338999074,7,8,4.25647777179256,3,1,0,0,0,1
45,1.78567521343939,1.6221910205204,0.683390523772687,2.18165012428071,3.8741979142651,2.3,2.3,0.486028754152358,4,0,0,0,1,4
