"ID","TVA","TVB","TVC","TVD","COSTA","COSTB","COSTC","COSTD","tiempoxid","c1","c2","c3","c4","Choice"
1,1.62237766268663,1.47170630823821,0.607157925912179,0.667548269126564,4.13587202201597,7,8,9.54086953494698,3,0,0,0,1,4
2,1.67549857590348,1.1587346015498,0.946719477674924,1.92874342228752,4.21220451709814,7,8,15.3603891748935,5,0,0,1,0,3
3,1.80228995112702,1.31646262241993,0.42400644372683,2.45090499892831,4.28646318381652,7,8,5.11460481444374,6,1,0,0,0,1
4,1.26030828827061,2.08433944254648,1.35174930107314,2.01907015079632,1.74103442579508,7,8,8.08575751120225,4,1,0,0,0,1
5,1.75976074393839,1.53314229573589,0.649409592617303,1.26480083842762,4.38813295098953,7,8,14.005975571461,6,0,1,0,0,2
6,1.01990291383117,1.88692339526024,0.657610734389164,0.66722916807048,2.23364886129275,7,8,17.9884653277695,7,0,0,1,0,3
7,1.95542781031691,0.64493686396163,0.860916040395386,1.84256400235463,3.1345267558936,2.3,2.3,10.1747895064764,5,0,0,1,0,3
8,1.43666244205087,1.96859323491808,0.910786902694963,1.39264283236116,2.65329696238041,7,8,7.77517868299037,4,0,0,1,0,3
9,1.08922046003863,0.602777545130812,0.559234791458584,2.19406286682934,2.53536966512911,7,8,9.39147812034935,4,0,0,1,0,3
10,1.36051968461834,0.615494459192269,0.541315333079547,0.524820935633034,1.25635178177617,7,8,13.7243307586759,5,1,0,0,0,1
11,1.28440213319845,1.25795026659034,0.72043623526115,0.759659932786599,4.67462995089591,2.3,2.3,8.44418971426785,4,0,0,1,0,3
12,1.61042703036219,0.441233098134398,0.429479980398901,0.462943840259686,2.97212805598974,7,8,13.5127915679477,3,0,0,0,1,4
13,1.52374366833828,1.08522699312307,1.25309402619023,2.24216009031516,0.291681259404868,7,8,15.9535830211826,3,1,0,0,0,1
14,1.05173925496638,0.352851187740453,1.38547851240728,1.95613888162188,0.339490283513442,7,8,13.0382272372954,6,0,1,0,0,2
15,1.07565931696445,0.669385255663656,1.40171729116701,1.06100047372747,3.89066369505599,2.3,2.3,17.4519257582724,2,0,0,1,0,3
16,1.41406041220762,0.656861771922559,1.29222224024124,0.858523393445648,2.7427385665942,7,8,8.35263689327985,5,1,0,0,0,1
17,1.57780977757648,0.743054591817781,0.845236994558945,0.527469236310571,1.19522022781894,7,8,11.0820327750407,3,0,0,0,1,4
18,1.11028401972726,0.546339222532697,1.49522385301534,0.611906705447473,0.737413847818971,2.3,2.3,10.9886982925236,3,1,0,0,0,1
19,1.51066395430826,0.497252740710974,1.20010389152449,0.696898234612308,3.74347266508266,7,8,4.12472669687122,6,0,1,0,0,2
20,1.16914176521823,1.21121521347668,1.33766625111457,1.92579737456981,0.42936889687553,2.3,2.3,17.6911262311041,4,0,0,1,0,3
21,1.31013025413267,0.982481563929468,1.47203257952351,1.76550116317812,3.13190784188919,2.3,2.3,2.1326293121092,6,1,0,0,0,1
22,1.30504601518624,0.859807812864892,0.718095413595438,0.569397394056432,1.20682534063235,7,8,11.8448720583692,2,0,0,1,0,3
23,1.32970607979223,2.11892775448505,1.07794980744366,2.29537515961565,0.734911771724001,7,8,9.59954359475523,5,1,0,0,0,1
24,1.81611788622104,1.80148205475416,0.93206313510891,2.45343319638632,0.713445317232981,2.3,2.3,16.5725216944702,5,0,0,1,0,3
25,1.67665379284881,1.61699802395888,0.824267852469347,0.316196767496876,0.432588391704485,2.3,2.3,17.5933753531426,5,0,1,0,0,2
26,1.27799776988104,1.27056510762777,0.474905238882639,0.487016284093261,0.448178939986974,7,8,12.0700914203189,5,1,0,0,0,1
27,1.92335356050171,0.568564833095297,0.696517975837924,1.36144408013206,3.88800455839373,7,8,12.1469975905493,5,1,0,0,0,1
28,1.78598003531806,1.38169508699793,0.590115660824813,1.23349384560715,3.96914613782428,7,8,3.1715370034799,4,0,0,0,1,4
29,1.50220382516272,2.06689836347941,1.12178965881467,2.09512857901864,2.15718510211445,7,8,1.87279264396057,5,0,0,0,1,4
30,1.42085463972762,0.521564314118587,0.709657077491283,1.45572500999551,2.76268541696481,7,8,5.93364257086068,5,0,1,0,0,2
31,1.55306625599042,0.455135876918212,0.844265209254809,2.22521954721306,4.94669652660377,7,8,8.79930140124634,3,0,0,1,0,3
32,1.69470583926886,2.03027777881362,0.501948777819052,1.86788763001096,3.81008876953274,7,8,16.5039817239158,5,1,0,0,0,1
33,1.85503452690318,0.43013866150286,1.45258711935021,2.15312191194389,3.67900390760042,7,8,12.0838831923902,4,0,1,0,0,2
34,1.19882208877243,0.61013110941276,0.468306497880258,1.94436502289027,3.61047157552093,7,8,11.1600507209077,3,0,0,1,0,3
35,1.30507350456901,1.15740353458095,0.655715859960765,1.68308856894728,2.18707666848786,7,8,17.8806407516822,1,0,0,0,1,4
36,1.52827117335983,1.03431097785942,1.01988625205122,0.758602884365246,3.26750332838856,7,8,8.34310600720346,1,0,1,0,0,2
37,1.62535983324051,1.08040218353271,0.69614848033525,1.39723572153598,3.08210161165334,2.3,2.3,14.4102453687228,5,1,0,0,0,1
38,1.24505460611545,1.22502479113173,0.935704078827985,1.63892305055633,2.2008804208599,2.3,2.3,3.61709876311943,4,1,0,0,0,1
39,1.31208409112878,0.593254952202551,0.745663000107743,0.362637603515759,1.74671577871777,7,8,16.3724623876624,5,0,0,0,1,4
40,1.96265626768582,1.62506202952936,0.590063692280091,1.35057951712515,1.29102991195396,7,8,5.00094291754067,4,0,0,1,0,3
41,1.93629062199034,1.96820656228811,1.35508322105743,0.412138363020495,4.71842690720223,7,8,9.96434600651264,5,0,1,0,0,2
42,1.73648925195448,2.10197308221832,0.615394595777616,2.30708052441478,0.626192287309095,7,8,5.67356862779707,4,1,0,0,0,1
43,1.16227947338484,1.26645578951575,0.856818641861901,2.4844672384439,4.67939591384493,7,8,4.8546658535488,5,1,0,0,0,1
44,1.50698441104032,0.736059270729311,0.993485815403983,0.477647705492564,3.53801358025521,7,8,15.8204865460284,5,1,0,0,0,1
45,1.92485258937813,0.547738287015818,1.24101200902369,1.30619702595286,4.09369090106338,7,8,12.8550698161125,4,0,1,0,0,2
46,1.63171698478982,1.37751092424151,0.442475085705519,2.44801259490196,4.3691749474965,7,8,2.66238006809726,7,0,0,0,1,4
47,1.1195848507341,1.56691208675038,1.14713733852841,1.77333390307613,0.838288777740672,7,8,9.08846045611426,5,1,0,0,0,1
48,1.29554381384514,1.74507734715007,1.4219518335769,0.207368865190074,1.99249328929,2.3,2.3,2.3114448110573,3,0,0,0,1,4
49,1.22155078849755,0.496934390300885,1.4182342442451,1.4184047041228,2.39012571051717,7,8,12.6030690665357,3,0,1,0,0,2
50,1.59966371185146,1.40191319093574,1.35234556682408,2.11987473038025,2.39042109111324,7,8,6.13287142384797,5,0,0,1,0,3
51,1.95724268816411,1.50262160378043,0.931491065700538,2.30445583921392,4.98017895501107,7,8,17.9181523961015,6,0,0,1,0,3
52,1.74328311323188,2.11357224497478,1.30935985953547,2.19406537301838,2.10719442809932,7,8,14.2251415103674,3,1,0,0,0,1
53,1.02615329064429,0.337886747671291,0.710211171559058,0.240429947222583,1.0990783397574,7,8,13.311077308841,6,1,0,0,0,1
